date,cash_type,card,money,coffee_name,time,hour,day,month,month_num
2024-04-15,card,ANON-0000-0000-0003,28.9,Americano,17:01:46,17,Monday,April,4
2024-04-15,card,ANON-0000-0000-0004,33.8,Americano with Milk,17:02:49,17,Monday,April,4
2024-04-15,card,ANON-0000-0000-0009,33.8,Americano with Milk,19:33:03,19,Monday,April,4
2024-04-15,cash,,25.0,Espresso,19:41:58,19,Monday,April,4
2024-04-16,cash,,35.0,Americano with Milk,10:43:49,10,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0116,33.8,Americano with Milk,10:46:25,10,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0117,38.7,Cocoa,12:40:47,12,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0064,28.9,Cortado,12:52:07,12,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0118,28.9,Americano,15:03:16,15,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0024,33.8,Americano with Milk,17:42:04,17,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0009,38.7,Cappuccino,17:43:22,17,Tuesday,April,4
2024-04-16,card,ANON-0000-0000-0050,38.7,Cocoa,18:09:05,18,Tuesday,April,4
2024-04-17,card,ANON-0000-0000-0012,28.9,Americano,13:32:59,13,Wednesday,April,4
2024-04-17,card,ANON-0000-0000-0119,24.0,Espresso,13:44:00,13,Wednesday,April,4
2024-04-17,cash,,40.0,Cappuccino,16:13:24,16,Wednesday,April,4
2024-04-17,card,ANON-0000-0000-0120,38.7,Cappuccino,17:01:35,17,Wednesday,April,4
2024-04-17,card,ANON-0000-0000-0120,38.7,Cappuccino,17:02:40,17,Wednesday,April,4
2024-04-17,card,ANON-0000-0000-0121,28.9,Cortado,18:14:03,18,Wednesday,April,4
2024-04-18,card,ANON-0000-0000-0003,28.9,Americano,11:19:01,11,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0003,28.9,Americano,11:20:05,11,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0122,33.8,Americano with Milk,13:49:12,13,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0122,28.9,Cortado,13:50:17,13,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0123,38.7,Cappuccino,14:34:19,14,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0123,38.7,Latte,14:35:49,14,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0069,38.7,Latte,17:44:15,17,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0085,38.7,Cappuccino,18:21:05,18,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0024,38.7,Hot Chocolate,19:39:51,19,Thursday,April,4
2024-04-18,card,ANON-0000-0000-0009,38.7,Hot Chocolate,19:40:48,19,Thursday,April,4
2024-04-19,card,ANON-0000-0000-0001,38.7,Latte,10:10:36,10,Friday,April,4
2024-04-19,card,ANON-0000-0000-0040,33.8,Americano with Milk,13:11:47,13,Friday,April,4
2024-04-19,card,ANON-0000-0000-0040,38.7,Cappuccino,13:13:20,13,Friday,April,4
2024-04-19,card,ANON-0000-0000-0124,38.7,Hot Chocolate,13:58:54,13,Friday,April,4
2024-04-19,card,ANON-0000-0000-0124,38.7,Cappuccino,13:59:49,13,Friday,April,4
2024-04-19,card,ANON-0000-0000-0024,38.7,Cocoa,18:23:19,18,Friday,April,4
2024-04-19,card,ANON-0000-0000-0009,33.8,Americano with Milk,18:25:33,18,Friday,April,4
2024-04-20,cash,,35.0,Americano with Milk,11:24:42,11,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0125,33.8,Americano with Milk,12:08:35,12,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0125,33.8,Americano with Milk,12:09:42,12,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0118,28.9,Americano,13:08:37,13,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0118,33.8,Americano with Milk,13:09:47,13,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0118,38.7,Hot Chocolate,13:10:55,13,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0040,38.7,Cappuccino,14:44:18,14,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0009,33.8,Americano with Milk,15:11:00,15,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0012,32.82,Americano with Milk,15:22:40,15,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0126,32.82,Americano with Milk,15:49:25,15,Saturday,April,4
2024-04-20,cash,,39.0,Cocoa,17:07:57,17,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0127,37.72,Cappuccino,18:27:41,18,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0127,37.72,Cappuccino,18:28:46,18,Saturday,April,4
2024-04-20,card,ANON-0000-0000-0128,37.72,Latte,19:30:55,19,Saturday,April,4
2024-04-21,card,ANON-0000-0000-0001,37.72,Latte,11:16:45,11,Sunday,April,4
2024-04-21,card,ANON-0000-0000-0099,27.92,Americano,14:15:37,14,Sunday,April,4
2024-04-21,cash,,39.0,Cappuccino,17:09:03,17,Sunday,April,4
2024-04-22,card,ANON-0000-0000-0012,27.92,Americano,11:09:16,11,Monday,April,4
2024-04-22,card,ANON-0000-0000-0129,32.82,Americano with Milk,11:29:27,11,Monday,April,4
2024-04-22,cash,,39.0,Latte,18:40:33,18,Monday,April,4
2024-04-22,card,ANON-0000-0000-0009,37.72,Latte,19:39:04,19,Monday,April,4
2024-04-22,cash,,39.0,Cappuccino,20:02:29,20,Monday,April,4
2024-04-23,card,ANON-0000-0000-0025,37.72,Cappuccino,14:22:35,14,Tuesday,April,4
2024-04-23,card,ANON-0000-0000-0024,32.82,Americano with Milk,14:23:53,14,Tuesday,April,4
2024-04-23,card,ANON-0000-0000-0009,37.72,Cappuccino,14:24:57,14,Tuesday,April,4
2024-04-23,card,ANON-0000-0000-0130,32.82,Americano with Milk,19:42:27,19,Tuesday,April,4
2024-04-23,card,ANON-0000-0000-0130,32.82,Americano with Milk,19:43:26,19,Tuesday,April,4
2024-04-24,card,ANON-0000-0000-0001,37.72,Latte,10:19:38,10,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0131,32.82,Americano with Milk,10:21:27,10,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0132,32.82,Americano with Milk,11:23:46,11,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0133,32.82,Americano with Milk,11:33:26,11,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0059,32.82,Americano with Milk,12:39:09,12,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0009,32.82,Americano with Milk,16:39:07,16,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0134,32.82,Americano with Milk,19:39:49,19,Wednesday,April,4
2024-04-24,card,ANON-0000-0000-0134,37.72,Cappuccino,19:40:54,19,Wednesday,April,4
2024-04-25,card,ANON-0000-0000-0135,27.92,Americano,10:46:08,10,Thursday,April,4
2024-04-25,card,ANON-0000-0000-0009,37.72,Latte,15:18:26,15,Thursday,April,4
2024-04-25,card,ANON-0000-0000-0012,27.92,Americano,17:09:43,17,Thursday,April,4
2024-04-25,card,ANON-0000-0000-0012,27.92,Americano,17:10:49,17,Thursday,April,4
2024-04-26,card,ANON-0000-0000-0001,37.72,Latte,10:12:50,10,Friday,April,4
2024-04-26,card,ANON-0000-0000-0136,37.72,Latte,12:01:30,12,Friday,April,4
2024-04-26,card,ANON-0000-0000-0137,37.72,Cappuccino,13:31:28,13,Friday,April,4
2024-04-26,card,ANON-0000-0000-0012,27.92,Americano,15:32:35,15,Friday,April,4
2024-04-26,card,ANON-0000-0000-0012,27.92,Americano,15:33:33,15,Friday,April,4
2024-04-26,card,ANON-0000-0000-0138,27.92,Cortado,16:23:26,16,Friday,April,4
2024-04-26,card,ANON-0000-0000-0139,27.92,Americano,16:24:33,16,Friday,April,4
2024-04-26,card,ANON-0000-0000-0009,37.72,Hot Chocolate,19:32:07,19,Friday,April,4
2024-04-26,card,ANON-0000-0000-0009,37.72,Cocoa,19:33:30,19,Friday,April,4
2024-04-27,card,ANON-0000-0000-0009,37.72,Cappuccino,15:27:00,15,Saturday,April,4
2024-04-28,card,ANON-0000-0000-0001,37.72,Latte,10:32:52,10,Sunday,April,4
2024-04-28,card,ANON-0000-0000-0140,37.72,Cappuccino,12:30:09,12,Sunday,April,4
2024-04-28,card,ANON-0000-0000-0012,27.92,Americano,18:27:08,18,Sunday,April,4
2024-04-28,card,ANON-0000-0000-0012,27.92,Americano,18:28:11,18,Sunday,April,4
2024-04-28,card,ANON-0000-0000-0019,37.72,Latte,18:29:02,18,Sunday,April,4
2024-04-29,card,ANON-0000-0000-0141,27.92,Cortado,11:26:31,11,Monday,April,4
2024-04-29,card,ANON-0000-0000-0003,27.92,Americano,13:27:56,13,Monday,April,4
2024-04-29,card,ANON-0000-0000-0003,27.92,Cortado,13:28:53,13,Monday,April,4
2024-04-29,card,ANON-0000-0000-0141,27.92,Cortado,13:53:35,13,Monday,April,4
2024-04-29,card,ANON-0000-0000-0141,32.82,Americano with Milk,13:54:24,13,Monday,April,4
2024-04-29,card,ANON-0000-0000-0140,37.72,Cappuccino,18:37:48,18,Monday,April,4
2024-04-29,card,ANON-0000-0000-0134,37.72,Cappuccino,19:12:33,19,Monday,April,4
2024-04-29,card,ANON-0000-0000-0134,37.72,Cappuccino,19:13:37,19,Monday,April,4
2024-04-30,card,ANON-0000-0000-0142,37.72,Latte,10:16:41,10,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,10:34:52,10,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,10:35:47,10,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,27.92,Americano,13:41:52,13,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,13:42:59,13,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,37.72,Cappuccino,19:19:18,19,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,19:30:04,19,Tuesday,April,4
2024-04-30,card,ANON-0000-0000-0142,37.72,Latte,19:31:20,19,Tuesday,April,4
2024-05-02,card,ANON-0000-0000-0143,27.92,Americano,10:33:55,10,Thursday,May,5
2024-05-02,cash,,39.0,Latte,11:29:57,11,Thursday,May,5
2024-05-02,card,ANON-0000-0000-0133,32.82,Americano with Milk,13:49:39,13,Thursday,May,5
2024-05-02,card,ANON-0000-0000-0144,37.72,Cappuccino,18:36:22,18,Thursday,May,5
2024-05-02,card,ANON-0000-0000-0024,32.82,Americano with Milk,18:41:11,18,Thursday,May,5
2024-05-02,card,ANON-0000-0000-0145,37.72,Latte,19:18:33,19,Thursday,May,5
2024-05-02,card,ANON-0000-0000-0145,37.72,Cappuccino,19:19:56,19,Thursday,May,5
2024-05-03,cash,,39.0,Latte,10:11:53,10,Friday,May,5
2024-05-03,card,ANON-0000-0000-0146,37.72,Latte,14:30:00,14,Friday,May,5
2024-05-03,card,ANON-0000-0000-0147,37.72,Latte,17:03:24,17,Friday,May,5
2024-05-06,card,ANON-0000-0000-0148,27.92,Americano,10:05:17,10,Monday,May,5
2024-05-06,card,ANON-0000-0000-0149,37.72,Cappuccino,10:06:51,10,Monday,May,5
2024-05-06,card,ANON-0000-0000-0149,32.82,Americano with Milk,10:08:05,10,Monday,May,5
2024-05-06,card,ANON-0000-0000-0150,27.92,Americano,10:09:07,10,Monday,May,5
2024-05-06,card,ANON-0000-0000-0141,27.92,Cortado,10:39:12,10,Monday,May,5
2024-05-06,cash,,29.0,Americano,11:34:20,11,Monday,May,5
2024-05-06,card,ANON-0000-0000-0148,27.92,Cortado,13:18:10,13,Monday,May,5
2024-05-06,card,ANON-0000-0000-0148,27.92,Americano,13:19:00,13,Monday,May,5
2024-05-06,card,ANON-0000-0000-0151,37.72,Cappuccino,19:18:12,19,Monday,May,5
2024-05-06,card,ANON-0000-0000-0151,37.72,Cappuccino,19:19:49,19,Monday,May,5
2024-05-07,card,ANON-0000-0000-0148,37.72,Cocoa,10:44:55,10,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0141,27.92,Cortado,11:21:58,11,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0077,27.92,Cortado,13:23:34,13,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0148,37.72,Cocoa,16:42:07,16,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0152,27.92,Americano,16:55:38,16,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0153,37.72,Cappuccino,17:37:46,17,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0153,37.72,Latte,17:38:48,17,Tuesday,May,5
2024-05-07,cash,,34.0,Americano with Milk,18:35:37,18,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0154,37.72,Cappuccino,19:12:12,19,Tuesday,May,5
2024-05-07,card,ANON-0000-0000-0154,37.72,Cappuccino,19:13:12,19,Tuesday,May,5
2024-05-08,card,ANON-0000-0000-0001,37.72,Latte,10:07:28,10,Wednesday,May,5
2024-05-09,card,ANON-0000-0000-0155,37.72,Cappuccino,12:54:21,12,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0156,27.92,Americano,13:03:58,13,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:04:57,13,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:06:11,13,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:07:16,13,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0118,27.92,Americano,16:55:14,16,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0118,27.92,Americano,16:56:14,16,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0157,27.92,Americano,18:01:29,18,Thursday,May,5
2024-05-09,card,ANON-0000-0000-0143,32.82,Americano with Milk,18:13:56,18,Thursday,May,5
2024-05-10,cash,,39.0,Latte,10:09:21,10,Friday,May,5
2024-05-10,card,ANON-0000-0000-0158,37.72,Latte,15:46:21,15,Friday,May,5
2024-05-10,card,ANON-0000-0000-0158,37.72,Latte,15:47:32,15,Friday,May,5
2024-05-10,cash,,34.0,Americano with Milk,16:20:15,16,Friday,May,5
2024-05-11,card,ANON-0000-0000-0069,37.72,Latte,11:39:52,11,Saturday,May,5
2024-05-11,cash,,39.0,Latte,17:02:43,17,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0009,32.82,Americano with Milk,17:20:30,17,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0026,37.72,Cocoa,17:21:56,17,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0040,37.72,Cappuccino,17:23:57,17,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0012,32.82,Americano with Milk,17:28:54,17,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0115,37.72,Cappuccino,18:35:40,18,Saturday,May,5
2024-05-11,card,ANON-0000-0000-0159,37.72,Latte,19:38:16,19,Saturday,May,5
2024-05-12,card,ANON-0000-0000-0001,37.72,Latte,10:20:42,10,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0160,37.72,Latte,13:24:03,13,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0161,27.92,Americano,13:27:39,13,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0077,37.72,Latte,15:16:19,15,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0162,32.82,Americano with Milk,15:38:02,15,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0163,32.82,Americano with Milk,15:52:14,15,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0012,32.82,Americano with Milk,16:04:21,16,Sunday,May,5
2024-05-12,card,ANON-0000-0000-0009,32.82,Americano with Milk,19:41:30,19,Sunday,May,5
2024-05-13,card,ANON-0000-0000-0164,32.82,Americano with Milk,11:03:53,11,Monday,May,5
2024-05-13,cash,,29.0,Americano,15:31:10,15,Monday,May,5
2024-05-13,cash,,29.0,Americano,15:31:50,15,Monday,May,5
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:38:14,8,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:39:25,8,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:40:17,8,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0012,37.72,Cappuccino,10:19:23,10,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0165,37.72,Latte,11:32:29,11,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0165,37.72,Cappuccino,11:34:12,11,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0025,37.72,Cappuccino,14:04:54,14,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0009,32.82,Americano with Milk,14:06:00,14,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0040,27.92,Americano,15:01:54,15,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0166,32.82,Americano with Milk,16:57:57,16,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0166,37.72,Cappuccino,16:59:10,16,Tuesday,May,5
2024-05-14,card,ANON-0000-0000-0167,37.72,Hot Chocolate,22:51:25,22,Tuesday,May,5
2024-05-15,card,ANON-0000-0000-0168,37.72,Latte,08:40:05,8,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0012,23.02,Espresso,11:14:19,11,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0012,27.92,Americano,11:19:10,11,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0003,27.92,Americano,13:34:35,13,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0003,27.92,Americano,13:35:29,13,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0003,27.92,Americano,13:36:27,13,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0164,32.82,Americano with Milk,13:55:28,13,Wednesday,May,5
2024-05-15,cash,,29.0,Americano,14:38:10,14,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0169,27.92,Cortado,14:38:52,14,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0012,27.92,Cortado,14:39:44,14,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0170,23.02,Espresso,17:28:58,17,Wednesday,May,5
2024-05-15,card,ANON-0000-0000-0171,37.72,Cappuccino,20:20:34,20,Wednesday,May,5
2024-05-16,card,ANON-0000-0000-0097,32.82,Americano with Milk,10:38:42,10,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0172,32.82,Americano with Milk,10:39:49,10,Thursday,May,5
2024-05-16,cash,,39.0,Latte,11:42:50,11,Thursday,May,5
2024-05-16,cash,,39.0,Cappuccino,11:44:20,11,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0173,32.82,Americano with Milk,12:14:00,12,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0174,37.72,Hot Chocolate,15:15:16,15,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0069,37.72,Latte,17:44:31,17,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0175,37.72,Hot Chocolate,18:12:56,18,Thursday,May,5
2024-05-16,card,ANON-0000-0000-0175,37.72,Latte,18:13:58,18,Thursday,May,5
2024-05-17,card,ANON-0000-0000-0033,27.92,Americano,09:00:48,9,Friday,May,5
2024-05-17,card,ANON-0000-0000-0164,32.82,Americano with Milk,11:30:27,11,Friday,May,5
2024-05-17,cash,,34.0,Americano with Milk,14:58:03,14,Friday,May,5
2024-05-17,card,ANON-0000-0000-0012,32.82,Americano with Milk,19:55:18,19,Friday,May,5
2024-05-17,card,ANON-0000-0000-0009,37.72,Cappuccino,19:56:46,19,Friday,May,5
2024-05-17,card,ANON-0000-0000-0176,37.72,Cappuccino,20:37:52,20,Friday,May,5
2024-05-17,card,ANON-0000-0000-0177,27.92,Americano,22:34:50,22,Friday,May,5
2024-05-17,card,ANON-0000-0000-0178,37.72,Latte,22:36:33,22,Friday,May,5
2024-05-17,card,ANON-0000-0000-0179,37.72,Latte,22:37:42,22,Friday,May,5
2024-05-18,card,ANON-0000-0000-0180,37.72,Cappuccino,08:01:37,8,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0180,37.72,Cappuccino,08:02:39,8,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0181,32.82,Americano with Milk,11:15:56,11,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0172,32.82,Americano with Milk,16:48:29,16,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0097,32.82,Americano with Milk,16:49:27,16,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0040,32.82,Americano with Milk,19:58:44,19,Saturday,May,5
2024-05-18,card,ANON-0000-0000-0009,37.72,Latte,20:22:53,20,Saturday,May,5
2024-05-18,cash,,39.0,Cappuccino,22:05:27,22,Saturday,May,5
2024-05-19,card,ANON-0000-0000-0182,27.92,Americano,07:58:38,7,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0182,27.92,Americano,07:59:33,7,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0183,37.72,Cappuccino,08:00:35,8,Sunday,May,5
2024-05-19,cash,,24.0,Espresso,09:28:49,9,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0184,32.82,Americano with Milk,12:14:26,12,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0012,27.92,Americano,14:43:40,14,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0185,32.82,Americano with Milk,15:58:58,15,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0186,32.82,Americano with Milk,18:12:36,18,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0186,23.02,Espresso,18:13:47,18,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0186,37.72,Hot Chocolate,18:16:30,18,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0187,37.72,Cappuccino,19:51:06,19,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0188,37.72,Cappuccino,21:15:41,21,Sunday,May,5
2024-05-19,card,ANON-0000-0000-0189,37.72,Cappuccino,21:18:36,21,Sunday,May,5
2024-05-20,card,ANON-0000-0000-0190,32.82,Americano with Milk,10:05:59,10,Monday,May,5
2024-05-20,card,ANON-0000-0000-0191,37.72,Latte,10:17:51,10,Monday,May,5
2024-05-20,card,ANON-0000-0000-0001,37.72,Latte,10:58:48,10,Monday,May,5
2024-05-20,card,ANON-0000-0000-0143,27.92,Americano,11:15:16,11,Monday,May,5
2024-05-20,card,ANON-0000-0000-0143,27.92,Americano,11:16:19,11,Monday,May,5
2024-05-20,card,ANON-0000-0000-0003,27.92,Americano,13:27:13,13,Monday,May,5
2024-05-20,card,ANON-0000-0000-0003,27.92,Americano,13:28:10,13,Monday,May,5
2024-05-20,card,ANON-0000-0000-0192,32.82,Americano with Milk,14:13:19,14,Monday,May,5
2024-05-20,card,ANON-0000-0000-0192,37.72,Cappuccino,14:14:31,14,Monday,May,5
2024-05-20,cash,,29.0,Americano,14:32:21,14,Monday,May,5
2024-05-20,card,ANON-0000-0000-0120,37.72,Latte,17:12:51,17,Monday,May,5
2024-05-20,card,ANON-0000-0000-0193,37.72,Latte,17:13:56,17,Monday,May,5
2024-05-20,card,ANON-0000-0000-0194,32.82,Americano with Milk,20:36:48,20,Monday,May,5
2024-05-20,card,ANON-0000-0000-0194,37.72,Cocoa,20:37:57,20,Monday,May,5
2024-05-20,card,ANON-0000-0000-0195,27.92,Cortado,20:46:52,20,Monday,May,5
2024-05-20,card,ANON-0000-0000-0012,32.82,Americano with Milk,21:36:53,21,Monday,May,5
2024-05-20,card,ANON-0000-0000-0012,32.82,Americano with Milk,21:37:57,21,Monday,May,5
2024-05-21,card,ANON-0000-0000-0196,37.72,Latte,08:27:38,8,Tuesday,May,5
2024-05-21,cash,,29.0,Americano,09:43:50,9,Tuesday,May,5
2024-05-21,cash,,34.0,Americano with Milk,09:44:40,9,Tuesday,May,5
2024-05-21,cash,,39.0,Cocoa,09:46:09,9,Tuesday,May,5
2024-05-21,cash,,39.0,Latte,10:05:08,10,Tuesday,May,5
2024-05-21,card,ANON-0000-0000-0197,37.72,Latte,16:10:19,16,Tuesday,May,5
2024-05-21,card,ANON-0000-0000-0012,23.02,Espresso,18:13:23,18,Tuesday,May,5
2024-05-21,card,ANON-0000-0000-0198,37.72,Cappuccino,19:11:09,19,Tuesday,May,5
2024-05-21,card,ANON-0000-0000-0199,37.72,Cappuccino,20:13:48,20,Tuesday,May,5
2024-05-22,card,ANON-0000-0000-0200,37.72,Cappuccino,09:34:41,9,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0191,32.82,Americano with Milk,10:49:47,10,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0141,27.92,Cortado,11:18:14,11,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0097,32.82,Americano with Milk,11:34:54,11,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0012,27.92,Americano,12:29:50,12,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0012,27.92,Americano,12:30:43,12,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0009,32.82,Americano with Milk,14:00:20,14,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0134,37.72,Cappuccino,19:24:58,19,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0134,37.72,Cappuccino,19:25:58,19,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0180,37.72,Hot Chocolate,21:23:53,21,Wednesday,May,5
2024-05-22,card,ANON-0000-0000-0180,37.72,Cappuccino,21:24:49,21,Wednesday,May,5
2024-05-23,card,ANON-0000-0000-0201,37.72,Cappuccino,10:10:19,10,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0202,23.02,Espresso,12:22:06,12,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0180,37.72,Cappuccino,15:55:16,15,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0203,37.72,Cappuccino,15:56:27,15,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0180,37.72,Cappuccino,16:18:14,16,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0077,37.72,Latte,16:41:00,16,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0153,37.72,Cappuccino,17:14:33,17,Thursday,May,5
2024-05-23,card,ANON-0000-0000-0153,37.72,Latte,17:15:44,17,Thursday,May,5
